CustomerID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,Segment
CUST013673,1050,1,607.41,2,1,1,211,Lost Customers
CUST013674,427,1,898.64,3,1,2,312,Others
CUST013675,456,4,2623.48,3,5,4,354,Loyal Customers
CUST013676,159,6,4118.5199999999995,5,5,5,555,Champions
CUST013677,789,3,2804.21,2,4,4,244,Loyal Customers
CUST013680,340,2,1597.75,4,2,3,423,Others
CUST013681,898,1,1906.01,2,1,3,213,Lost Customers
CUST013682,1418,1,942.78,1,1,2,112,Lost Customers
CUST013683,217,3,3200.92,4,4,4,444,Champions
CUST013684,440,2,2652.04,3,2,4,324,Others
CUST013685,949,2,1108.6399999999999,2,2,2,222,Lost Customers
CUST013686,24,3,904.4,5,4,2,542,Potential Loyalists
CUST013687,1375,1,514.93,1,1,1,111,Lost Customers
CUST013688,687,3,4001.71,2,4,5,245,Loyal Customers
CUST013689,1813,1,1080.06,1,1,2,112,Lost Customers
CUST013690,611,3,3482.34,3,4,5,345,Loyal Customers
CUST013691,309,3,2794.0,4,4,4,444,Champions
CUST013692,843,1,1041.38,2,1,2,212,Lost Customers
CUST013693,237,5,5775.88,4,5,5,455,Champions
CUST013694,421,2,2505.14,3,2,4,324,Others
CUST013695,1789,1,2666.76,1,1,4,114,Lost Customers
CUST013696,631,2,2883.2400000000002,3,2,4,324,Others
CUST013697,166,1,183.66,5,1,1,511,Others
CUST013698,938,1,1608.52,2,1,3,213,Lost Customers
CUST013699,220,5,3140.5299999999997,4,5,4,454,Champions
CUST013700,319,3,2674.32,4,4,4,444,Champions
CUST013701,1384,1,308.39,1,1,1,111,Lost Customers
CUST013702,542,2,656.08,3,2,1,321,Others
CUST013703,541,1,639.07,3,1,1,311,Others
CUST013704,265,1,418.34,4,1,1,411,Others
CUST013705,1181,1,194.31,1,1,1,111,Lost Customers
CUST013706,1379,4,4244.45,1,5,5,155,Loyal Customers
CUST013707,854,2,471.46000000000004,2,2,1,221,Lost Customers
CUST013708,1148,2,1763.1100000000001,1,2,3,123,Lost Customers
CUST013710,309,3,3060.96,4,4,4,444,Champions
CUST013711,1029,1,701.33,2,1,2,212,Lost Customers
CUST013713,171,3,1194.78,5,4,2,542,Potential Loyalists
CUST013714,384,3,3560.97,4,4,5,445,Champions
CUST013716,57,4,3231.42,5,5,4,554,Champions
CUST013717,1655,1,3210.68,1,1,4,114,Lost Customers
CUST013718,836,3,2447.04,2,4,4,244,Loyal Customers
CUST013719,31,2,752.89,5,2,2,522,Others
CUST013720,1285,2,1693.1299999999999,1,2,3,123,Lost Customers
CUST013721,38,3,3590.7200000000003,5,4,5,545,Champions
CUST013722,1135,1,373.8,1,1,1,111,Lost Customers
CUST013723,758,2,1403.58,2,2,2,222,Lost Customers
CUST013724,218,2,783.76,4,2,2,422,Others
CUST013725,230,1,464.03,4,1,1,411,Others
CUST013726,844,2,726.19,2,2,2,222,Lost Customers
CUST013727,408,2,3231.59,3,2,4,324,Others
CUST013728,1559,1,415.79,1,1,1,111,Lost Customers
CUST013729,580,4,1596.8100000000002,3,5,3,353,Loyal Customers
CUST013731,102,3,4036.41,5,4,5,545,Champions
CUST013732,414,3,1926.0,3,4,3,343,Loyal Customers
CUST013733,909,2,2376.7,2,2,4,224,Lost Customers
CUST013734,1355,3,1515.0,1,4,3,143,Loyal Customers
CUST013735,422,2,1610.83,3,2,3,323,Others
CUST013736,1110,1,813.29,1,1,2,112,Lost Customers
CUST013738,148,2,3519.6600000000003,5,2,5,525,Others
CUST013739,1667,1,380.68,1,1,1,111,Lost Customers
CUST013741,278,4,4906.83,4,5,5,455,Champions
CUST013742,1003,1,559.16,2,1,1,211,Lost Customers
CUST013743,205,5,5672.41,4,5,5,455,Champions
CUST013744,630,1,479.32,3,1,1,311,Others
CUST013745,608,2,1925.92,3,2,3,323,Others
CUST013746,539,2,2025.1,3,2,3,323,Others
CUST013747,831,2,2639.98,2,2,4,224,Lost Customers
CUST013748,598,2,2347.2200000000003,3,2,4,324,Others
CUST013749,780,1,2580.14,2,1,4,214,Lost Customers
CUST013750,295,4,5630.3,4,5,5,455,Champions
CUST013752,1088,2,747.44,1,2,2,122,Lost Customers
CUST013753,38,3,5236.92,5,4,5,545,Champions
CUST013755,540,1,935.72,3,1,2,312,Others
CUST013756,977,3,2233.09,2,4,4,244,Loyal Customers
CUST013757,1510,2,1882.69,1,2,3,123,Lost Customers
CUST013758,720,3,3454.94,2,4,5,245,Loyal Customers
CUST013759,97,2,2354.62,5,2,4,524,Others
CUST013760,307,2,2060.75,4,2,3,423,Others
CUST013761,519,4,3570.02,3,5,5,355,Loyal Customers
CUST013762,105,2,2135.7400000000002,5,2,3,523,Others
CUST013763,183,4,4543.32,4,5,5,455,Champions
CUST013764,751,1,2089.05,2,1,3,213,Lost Customers
CUST013765,350,4,4507.36,4,5,5,455,Champions
CUST013767,137,4,3889.1499999999996,5,5,5,555,Champions
CUST013768,497,1,1131.75,3,1,2,312,Others
CUST013769,63,1,1588.25,5,1,3,513,Others
CUST013770,163,2,2672.7,5,2,4,524,Others
CUST013771,748,1,587.64,2,1,1,211,Lost Customers
CUST013772,450,2,1103.59,3,2,2,322,Others
CUST013773,49,5,6087.73,5,5,5,555,Champions
CUST013774,683,2,910.64,2,2,2,222,Lost Customers
CUST013775,353,2,648.71,4,2,1,421,Others
CUST013776,1451,2,973.77,1,2,2,122,Lost Customers
CUST013777,1060,2,2292.19,2,2,4,224,Lost Customers
CUST013778,983,2,2075.2,2,2,3,223,Lost Customers
CUST013779,682,1,1393.71,2,1,2,212,Lost Customers
CUST013780,1172,1,516.06,1,1,1,111,Lost Customers
CUST013781,447,2,2156.79,3,2,3,323,Others
CUST013782,247,3,2219.52,4,4,3,443,Loyal Customers
CUST013783,646,1,292.45,3,1,1,311,Others
CUST013784,415,1,194.85,3,1,1,311,Others
CUST013785,751,2,143.74,2,2,1,221,Lost Customers
CUST013786,234,2,2411.4700000000003,4,2,4,424,Others
CUST013787,346,3,1947.5700000000002,4,4,3,443,Loyal Customers
CUST013788,199,2,1071.1,4,2,2,422,Others
CUST013789,1553,1,2526.7,1,1,4,114,Lost Customers
CUST013790,124,4,3784.8399999999997,5,5,5,555,Champions
CUST013791,222,3,3222.0699999999997,4,4,4,444,Champions
CUST013793,409,3,2379.18,3,4,4,344,Loyal Customers
CUST013794,139,2,849.96,5,2,2,522,Others
CUST013795,551,4,2088.15,3,5,3,353,Loyal Customers
CUST013796,56,2,3348.71,5,2,5,525,Others
CUST013797,61,2,884.97,5,2,2,522,Others
CUST013798,1421,1,1050.61,1,1,2,112,Lost Customers
CUST013799,43,4,3107.18,5,5,4,554,Champions
CUST013800,127,4,4382.38,5,5,5,555,Champions
CUST013801,1208,1,1385.1,1,1,2,112,Lost Customers
CUST013802,978,1,2184.38,2,1,3,213,Lost Customers
CUST013803,612,2,2030.38,3,2,3,323,Others
CUST013804,213,6,4858.34,4,5,5,455,Champions
CUST013805,779,2,2282.33,2,2,4,224,Lost Customers
CUST013806,631,2,1323.38,3,2,2,322,Others
CUST013807,1488,1,767.66,1,1,2,112,Lost Customers
CUST013809,139,4,2241.8,5,5,4,554,Champions
CUST013810,503,3,1798.85,3,4,3,343,Loyal Customers
CUST013811,422,3,5775.530000000001,3,4,5,345,Loyal Customers
CUST013812,123,3,3120.04,5,4,4,544,Champions
CUST013814,1700,1,155.88,1,1,1,111,Lost Customers
CUST013816,911,2,2997.23,2,2,4,224,Lost Customers
CUST013820,643,4,1606.12,3,5,3,353,Loyal Customers
CUST013821,1242,1,259.46,1,1,1,111,Lost Customers
CUST013823,1464,1,79.15,1,1,1,111,Lost Customers
CUST013824,40,1,427.74,5,1,1,511,Others
CUST013825,111,3,3685.91,5,4,5,545,Champions
CUST013826,894,1,699.01,2,1,1,211,Lost Customers
CUST013827,821,1,553.25,2,1,1,211,Lost Customers
CUST013828,826,3,1975.95,2,4,3,243,Loyal Customers
CUST013829,56,5,4587.68,5,5,5,555,Champions
CUST013830,982,1,67.05,2,1,1,211,Lost Customers
CUST013831,190,3,2462.64,4,4,4,444,Champions
CUST013832,534,3,4122.15,3,4,5,345,Loyal Customers
CUST013834,475,3,2861.56,3,4,4,344,Loyal Customers
CUST013835,768,3,2752.5800000000004,2,4,4,244,Loyal Customers
CUST013837,472,3,2457.65,3,4,4,344,Loyal Customers
CUST013838,419,2,1606.5500000000002,3,2,3,323,Others
CUST013840,817,4,2996.75,2,5,4,254,Loyal Customers
CUST013841,1024,2,1156.65,2,2,2,222,Lost Customers
CUST013842,162,1,2734.49,5,1,4,514,Others
CUST013843,683,2,1621.69,2,2,3,223,Lost Customers
CUST013844,1150,3,4713.950000000001,1,4,5,145,Loyal Customers
CUST013845,678,1,493.12,2,1,1,211,Lost Customers
CUST013847,418,1,663.94,3,1,1,311,Others
CUST013848,489,1,1859.0,3,1,3,313,Others
CUST013849,292,3,2829.7599999999998,4,4,4,444,Champions
CUST013850,877,3,2782.0400000000004,2,4,4,244,Loyal Customers
CUST013851,183,3,3589.45,4,4,5,445,Champions
CUST013852,129,5,1123.94,5,5,2,552,Potential Loyalists
CUST013853,59,2,1342.17,5,2,2,522,Others
CUST013854,1144,3,639.94,1,4,1,141,At Risk
CUST013856,667,1,932.53,3,1,2,312,Others
CUST013857,1034,2,1244.46,2,2,2,222,Lost Customers
CUST013858,3,3,4491.57,5,4,5,545,Champions
CUST013860,445,2,482.2,3,3,1,331,Others
CUST013861,616,2,2110.3,3,3,3,333,Others
CUST013863,466,2,2004.25,3,3,3,333,Others
CUST013864,1657,1,505.42,1,1,1,111,Lost Customers
CUST013866,272,3,3198.81,4,4,4,444,Champions
CUST013867,1540,2,2282.43,1,3,4,134,At Risk
CUST013869,1041,1,1124.49,2,1,2,212,Lost Customers
CUST013870,360,4,3761.32,4,5,5,455,Champions
CUST013872,1051,1,1691.89,2,1,3,213,Lost Customers
CUST013873,1456,1,862.18,1,1,2,112,Lost Customers
CUST013874,506,2,1241.3899999999999,3,3,2,332,Others
CUST013875,126,2,1739.05,5,3,3,533,Potential Loyalists
CUST013876,1335,3,2297.2799999999997,1,4,4,144,Loyal Customers
CUST013877,1104,2,970.1099999999999,1,3,2,132,At Risk
CUST013878,1580,1,1165.52,1,1,2,112,Lost Customers
CUST013880,730,2,4282.76,2,3,5,235,At Risk
CUST013881,515,2,241.82,3,3,1,331,Others
CUST013882,1245,1,1223.19,1,1,2,112,Lost Customers
CUST013883,860,1,2805.38,2,1,4,214,Lost Customers
CUST013884,472,2,363.84000000000003,3,3,1,331,Others
CUST013886,1266,2,456.99,1,3,1,131,At Risk
CUST013887,1088,2,721.0400000000001,1,3,2,132,At Risk
CUST013888,1056,2,2050.76,2,3,3,233,At Risk
CUST013890,229,3,605.37,4,4,1,441,Potential Loyalists
CUST013891,461,4,4267.95,3,5,5,355,Loyal Customers
CUST013893,262,6,7184.92,4,5,5,455,Champions
CUST013894,820,2,993.4899999999999,2,3,2,232,At Risk
CUST013895,539,6,6244.69,3,5,5,355,Loyal Customers
CUST013896,275,1,406.99,4,1,1,411,Others
CUST013899,1175,1,145.34,1,1,1,111,Lost Customers
CUST013900,1536,2,1324.5,1,3,2,132,At Risk
CUST013901,556,2,1618.9099999999999,3,3,3,333,Others
CUST013902,1094,3,4323.25,1,4,5,145,Loyal Customers
CUST013903,153,2,3535.11,5,3,5,535,Potential Loyalists
CUST013904,53,3,3224.41,5,4,4,544,Champions
CUST013905,148,2,3380.3700000000003,5,3,5,535,Potential Loyalists
CUST013906,603,1,661.71,3,1,1,311,Others
CUST013908,79,4,5420.22,5,5,5,555,Champions
CUST013909,1000,1,575.41,2,1,1,211,Lost Customers
CUST013910,1176,2,1418.23,1,3,3,133,At Risk
CUST013911,1022,2,3060.48,2,3,4,234,At Risk
CUST013912,1070,1,613.82,2,1,1,211,Lost Customers
CUST013913,297,1,1012.42,4,1,2,412,Others
CUST013914,101,2,1270.47,5,3,2,532,Potential Loyalists
CUST013915,331,5,4520.15,4,5,5,455,Champions
CUST013917,37,4,5430.56,5,5,5,555,Champions
CUST013918,380,5,2849.7200000000003,4,5,4,454,Champions
CUST013919,1012,2,2537.3599999999997,2,3,4,234,At Risk
CUST013920,951,1,593.93,2,1,1,211,Lost Customers
CUST013923,1025,2,4201.43,2,3,5,235,At Risk
CUST013924,1553,1,360.39,1,1,1,111,Lost Customers
CUST013926,252,2,3371.22,4,3,5,435,Potential Loyalists
CUST013928,407,3,1637.3,3,4,3,343,Loyal Customers
CUST013929,104,3,2662.43,5,4,4,544,Champions
CUST013931,534,3,3022.21,3,4,4,344,Loyal Customers
CUST013932,1095,2,4711.21,1,3,5,135,At Risk
CUST013933,225,1,2515.81,4,1,4,414,Others
CUST013935,1069,1,2734.78,2,1,4,214,Lost Customers
CUST013936,456,3,4815.43,3,4,5,345,Loyal Customers
CUST013937,1011,2,1101.1100000000001,2,3,2,232,At Risk
CUST013938,498,3,1305.01,3,4,2,342,Others
CUST013940,1472,1,1286.78,1,1,2,112,Lost Customers
CUST013941,62,3,1792.39,5,4,3,543,Loyal Customers
CUST013943,15,1,588.94,5,1,1,511,Others
CUST013944,121,4,4900.08,5,5,5,555,Champions
CUST013945,719,2,1782.06,2,3,3,233,At Risk
CUST013946,124,3,4831.64,5,4,5,545,Champions
CUST013947,607,2,941.64,3,3,2,332,Others
CUST013948,120,4,4465.63,5,5,5,555,Champions
CUST013949,42,3,3400.42,5,4,5,545,Champions
CUST013950,286,2,1872.7399999999998,4,3,3,433,Potential Loyalists
CUST013951,500,2,544.0699999999999,3,3,1,331,Others
CUST013953,388,1,1499.65,4,1,3,413,Others
CUST013954,475,4,3173.09,3,5,4,354,Loyal Customers
CUST013955,322,4,5245.22,4,5,5,455,Champions
CUST013956,222,1,2948.86,4,1,4,414,Others
CUST013957,797,3,3404.34,2,4,5,245,Loyal Customers
CUST013958,904,2,3281.66,2,3,4,234,At Risk
CUST013959,833,3,6177.469999999999,2,4,5,245,Loyal Customers
CUST013960,151,3,3104.25,5,4,4,544,Champions
CUST013961,535,1,2593.15,3,1,4,314,Others
CUST013962,1202,1,68.44,1,1,1,111,Lost Customers
CUST013963,101,3,2906.52,5,4,4,544,Champions
CUST013964,1443,2,2890.02,1,3,4,134,At Risk
CUST013965,177,2,1765.9499999999998,4,3,3,433,Potential Loyalists
CUST013966,527,3,1381.83,3,4,2,342,Others
CUST013967,54,3,3860.5800000000004,5,4,5,545,Champions
CUST013968,229,7,6942.129999999999,4,5,5,455,Champions
CUST013969,1187,1,2071.8,1,1,3,113,Lost Customers
CUST013970,53,2,465.21,5,3,1,531,Potential Loyalists
CUST013971,198,3,2488.96,4,4,4,444,Champions
CUST013972,79,2,3591.2,5,3,5,535,Potential Loyalists
CUST013973,1461,1,146.34,1,1,1,111,Lost Customers
CUST013974,950,3,2653.48,2,4,4,244,Loyal Customers
CUST013975,1662,1,2336.3,1,1,4,114,Lost Customers
CUST013976,615,2,2851.05,3,3,4,334,Others
CUST013977,1184,1,368.53,1,1,1,111,Lost Customers
CUST013978,510,1,32.32,3,1,1,311,Others
CUST013979,315,1,465.64,4,1,1,411,Others
CUST013980,372,1,335.46,4,1,1,411,Others
CUST013981,115,4,8246.0,5,5,5,555,Champions
CUST013982,20,3,1855.9900000000002,5,4,3,543,Loyal Customers
CUST013983,1350,3,1748.86,1,4,3,143,Loyal Customers
CUST013984,984,1,534.53,2,1,1,211,Lost Customers
CUST013985,1190,1,352.09,1,1,1,111,Lost Customers
CUST013986,999,4,6775.51,2,5,5,255,Loyal Customers
CUST013987,458,3,4557.4,3,4,5,345,Loyal Customers
CUST013988,777,1,2395.53,2,1,4,214,Lost Customers
CUST013989,376,1,1027.98,4,1,2,412,Others
CUST013990,934,2,1887.13,2,3,3,233,At Risk
CUST013991,34,3,4654.45,5,4,5,545,Champions
CUST013992,1117,4,7611.57,1,5,5,155,Loyal Customers
CUST013993,371,4,1991.38,4,5,3,453,Loyal Customers
CUST013994,217,4,5043.53,4,5,5,455,Champions
CUST013995,450,4,3604.6800000000003,3,5,5,355,Loyal Customers
CUST013996,275,2,378.15,4,3,1,431,Potential Loyalists
CUST013997,689,1,740.97,2,1,2,212,Lost Customers
CUST013998,752,4,4859.0199999999995,2,5,5,255,Loyal Customers
CUST013999,148,3,823.61,5,4,2,542,Potential Loyalists
CUST014000,283,3,5346.66,4,4,5,445,Champions
CUST014001,227,2,2489.25,4,3,4,434,Potential Loyalists
CUST014002,337,2,1458.42,4,3,3,433,Potential Loyalists
CUST014003,362,3,1140.47,4,4,2,442,Potential Loyalists
CUST014004,1044,1,129.29,2,1,1,211,Lost Customers
CUST014006,1077,1,1925.96,1,1,3,113,Lost Customers
CUST014008,542,2,1678.79,3,3,3,333,Others
CUST014009,388,3,2654.0699999999997,4,4,4,444,Champions
CUST014010,206,2,524.04,4,3,1,431,Potential Loyalists
CUST014011,580,2,1084.53,3,3,2,332,Others
CUST014012,551,2,905.96,3,3,2,332,Others
CUST014013,258,2,697.05,4,3,1,431,Potential Loyalists
CUST014014,439,1,684.66,3,1,1,311,Others
CUST014015,974,2,2030.06,2,3,3,233,At Risk
CUST014017,420,3,2596.5,3,4,4,344,Loyal Customers
CUST014018,959,3,1660.6599999999999,2,4,3,243,Loyal Customers
CUST014019,81,1,767.52,5,1,2,512,Others
CUST014020,564,3,4298.59,3,4,5,345,Loyal Customers
CUST014021,1198,1,269.37,1,1,1,111,Lost Customers
CUST014022,200,4,4929.74,4,5,5,455,Champions
CUST014023,1219,2,2443.49,1,3,4,134,At Risk
CUST014024,491,2,3228.7200000000003,3,3,4,334,Others
CUST014025,230,4,2385.05,4,5,4,454,Champions
CUST014026,187,3,3247.27,4,4,4,444,Champions
CUST014027,1575,1,1260.1,1,1,2,112,Lost Customers
CUST014028,346,1,326.53,4,1,1,411,Others
CUST014029,735,3,2546.7,2,4,4,244,Loyal Customers
CUST014031,961,3,1271.75,2,4,2,242,At Risk
CUST014033,695,2,1767.46,2,3,3,233,At Risk
CUST014034,625,3,5463.54,3,4,5,345,Loyal Customers
CUST014035,1606,1,2477.71,1,1,4,114,Lost Customers
CUST014037,719,1,2356.61,2,1,4,214,Lost Customers
CUST014038,1228,2,1416.5500000000002,1,3,3,133,At Risk
CUST014039,545,2,1219.48,3,3,2,332,Others
CUST014041,156,2,1859.32,5,3,3,533,Potential Loyalists
CUST014043,1588,1,2006.17,1,1,3,113,Lost Customers
CUST014046,64,4,3659.4900000000002,5,5,5,555,Champions
CUST014047,87,3,2226.1099999999997,5,4,3,543,Loyal Customers
CUST014048,89,2,1049.97,5,3,2,532,Potential Loyalists
CUST014049,511,3,3555.6,3,4,5,345,Loyal Customers
CUST014050,500,1,397.64,3,1,1,311,Others
CUST014051,221,1,65.11,4,1,1,411,Others
CUST014052,614,1,516.94,3,1,1,311,Others
CUST014053,1709,1,29.91,1,1,1,111,Lost Customers
CUST014055,654,1,1205.41,3,1,2,312,Others
CUST014057,564,3,2499.95,3,4,4,344,Loyal Customers
CUST014058,311,5,5736.13,4,5,5,455,Champions
CUST014059,263,3,3814.73,4,4,5,445,Champions
CUST014060,1250,3,1250.0900000000001,1,4,2,142,At Risk
CUST014061,151,6,7157.9,5,5,5,555,Champions
CUST014062,337,3,4268.81,4,4,5,445,Champions
CUST014066,1264,1,380.06,1,1,1,111,Lost Customers
CUST014067,963,2,1665.1599999999999,2,3,3,233,At Risk
CUST014068,686,1,1872.36,2,1,3,213,Lost Customers
CUST014069,1231,1,926.39,1,1,2,112,Lost Customers
CUST014071,1232,3,3635.3200000000006,1,4,5,145,Loyal Customers
CUST014073,917,2,2361.39,2,3,4,234,At Risk
CUST014074,510,4,3903.2,3,5,5,355,Loyal Customers
CUST014075,1121,1,619.7,1,1,1,111,Lost Customers
CUST014077,416,3,1249.46,3,4,2,342,Others
CUST014078,262,2,1617.93,4,3,3,433,Potential Loyalists
CUST014080,870,3,4145.19,2,4,5,245,Loyal Customers
CUST014081,308,1,609.8,4,1,1,411,Others
CUST014082,1103,3,3781.5699999999997,1,4,5,145,Loyal Customers
CUST014083,758,2,2300.0699999999997,2,3,4,234,At Risk
CUST014084,639,1,1009.66,3,1,2,312,Others
CUST014085,116,1,1136.29,5,1,2,512,Others
CUST014086,767,1,53.85,2,1,1,211,Lost Customers
CUST014087,170,4,1869.58,5,5,3,553,Loyal Customers
CUST014088,412,6,8059.23,3,5,5,355,Loyal Customers
CUST014089,363,1,955.61,4,1,2,412,Others
CUST014090,271,3,1377.14,4,4,2,442,Potential Loyalists
CUST014091,169,2,2957.6099999999997,5,3,4,534,Potential Loyalists
CUST014092,456,1,140.5,3,1,1,311,Others
CUST014093,398,4,2675.6800000000003,3,5,4,354,Loyal Customers
CUST014094,1072,4,2577.27,2,5,4,254,Loyal Customers
CUST014095,931,1,885.46,2,1,2,212,Lost Customers
CUST014096,793,2,742.65,2,3,2,232,At Risk
CUST014097,563,1,1517.46,3,1,3,313,Others
CUST014098,348,2,1478.9,4,3,3,433,Potential Loyalists
CUST014099,883,1,911.66,2,1,2,212,Lost Customers
CUST014100,101,3,5015.360000000001,5,4,5,545,Champions
CUST014101,1168,1,1669.29,1,1,3,113,Lost Customers
CUST014102,529,3,596.9300000000001,3,4,1,341,Others
CUST014103,30,6,9619.92,5,5,5,555,Champions
CUST014104,668,1,1288.69,3,1,2,312,Others
CUST014105,603,4,3671.83,3,5,5,355,Loyal Customers
CUST014106,626,4,5151.47,3,5,5,355,Loyal Customers
CUST014107,803,1,24.99,2,1,1,211,Lost Customers
CUST014109,872,2,736.23,2,3,2,232,At Risk
CUST014110,139,3,2837.2799999999997,5,4,4,544,Champions
CUST014111,991,1,810.67,2,1,2,212,Lost Customers
CUST014112,1654,1,1665.85,1,1,3,113,Lost Customers
CUST014113,675,3,2853.54,2,4,4,244,Loyal Customers
CUST014114,73,6,5004.99,5,5,5,555,Champions
CUST014115,589,1,511.71,3,1,1,311,Others
CUST014116,265,3,2904.1099999999997,4,4,4,444,Champions
CUST014117,740,6,8206.94,2,5,5,255,Loyal Customers
CUST014118,442,1,1087.34,3,1,2,312,Others
CUST014119,1212,1,205.07,1,1,1,111,Lost Customers
CUST014120,218,5,2268.91,4,5,4,454,Champions
CUST014121,1073,1,1868.63,2,1,3,213,Lost Customers
CUST014122,488,1,306.84,3,1,1,311,Others
CUST014123,611,4,5478.33,3,5,5,355,Loyal Customers
CUST014124,596,1,624.55,3,1,1,311,Others
CUST014125,948,2,2527.18,2,3,4,234,At Risk
CUST014126,936,1,1606.5,2,1,3,213,Lost Customers
CUST014127,331,2,1833.2599999999998,4,3,3,433,Potential Loyalists
CUST014128,34,4,1941.1799999999998,5,5,3,553,Loyal Customers
CUST014129,17,4,4253.26,5,5,5,555,Champions
CUST014132,1004,3,3212.77,2,4,4,244,Loyal Customers
CUST014133,329,3,2309.34,4,4,4,444,Champions
CUST014135,204,2,2095.01,4,3,3,433,Potential Loyalists
CUST014136,552,1,109.33,3,1,1,311,Others
CUST014137,232,4,3750.36,4,5,5,455,Champions
CUST014139,173,3,4364.59,5,4,5,545,Champions
CUST014140,59,5,3403.52,5,5,5,555,Champions
CUST014141,70,2,2933.7200000000003,5,3,4,534,Potential Loyalists
CUST014143,620,1,1714.83,3,1,3,313,Others
CUST014144,195,2,2487.89,4,3,4,434,Potential Loyalists
CUST014146,516,2,972.0899999999999,3,3,2,332,Others
CUST014147,1211,1,260.88,1,1,1,111,Lost Customers
CUST014148,827,1,753.6,2,1,2,212,Lost Customers
CUST014149,241,2,1049.97,4,3,2,432,Potential Loyalists
CUST014150,351,1,2013.31,4,1,3,413,Others
CUST014152,628,1,63.03,3,1,1,311,Others
CUST014153,899,3,3836.94,2,4,5,245,Loyal Customers
CUST014154,84,4,6292.67,5,5,5,555,Champions
CUST014155,839,3,1408.04,2,4,2,242,At Risk
CUST014156,678,2,1198.14,2,3,2,232,At Risk
CUST014157,556,2,865.29,3,3,2,332,Others
CUST014158,154,1,319.11,5,1,1,511,Others
CUST014159,12,3,1986.4,5,4,3,543,Loyal Customers
CUST014160,1289,1,1879.53,1,1,3,113,Lost Customers
CUST014161,247,2,2574.09,4,3,4,434,Potential Loyalists
CUST014162,345,2,2766.18,4,3,4,434,Potential Loyalists
CUST014164,721,3,1868.12,2,4,3,243,Loyal Customers
CUST014165,1192,1,311.04,1,1,1,111,Lost Customers
CUST014166,1258,2,3146.39,1,3,4,134,At Risk
CUST014167,805,3,813.66,2,4,2,242,At Risk
CUST014168,668,2,1446.83,3,3,3,333,Others
CUST014169,62,3,1753.5800000000002,5,4,3,543,Loyal Customers
CUST014170,198,6,2493.82,4,5,4,454,Champions
CUST014171,48,5,3625.76,5,5,5,555,Champions
CUST014172,617,1,451.49,3,1,1,311,Others
CUST014173,1572,2,254.26,1,3,1,131,At Risk
CUST014174,49,1,1928.38,5,1,3,513,Others
CUST014175,280,3,3551.25,4,4,5,445,Champions
CUST014177,958,2,3326.45,2,3,4,234,At Risk
CUST014182,469,4,7629.21,3,5,5,355,Loyal Customers
CUST014183,1028,1,1640.55,2,1,3,213,Lost Customers
CUST014184,607,3,1820.54,3,4,3,343,Loyal Customers
CUST014185,854,2,3647.37,2,3,5,235,At Risk
CUST014186,261,2,3620.6400000000003,4,3,5,435,Potential Loyalists
CUST014188,747,1,325.85,2,1,1,211,Lost Customers
CUST014189,3,3,1745.19,5,4,3,543,Loyal Customers
CUST014190,77,1,1139.95,5,1,2,512,Others
CUST014191,503,2,1175.19,3,3,2,332,Others
CUST014192,116,3,3455.58,5,4,5,545,Champions
CUST014193,103,2,218.27999999999997,5,3,1,531,Potential Loyalists
CUST014194,311,4,2503.59,4,5,4,454,Champions
CUST014195,767,1,2973.88,2,1,4,214,Lost Customers
CUST014196,473,3,1873.6,3,4,3,343,Loyal Customers
CUST014197,868,1,1327.76,2,1,2,212,Lost Customers
CUST014198,1312,2,2481.6400000000003,1,3,4,134,At Risk
CUST014199,9,8,4563.63,5,5,5,555,Champions
CUST014200,256,5,5099.52,4,5,5,455,Champions
CUST014201,741,3,3087.16,2,4,4,244,Loyal Customers
CUST014202,908,2,3730.56,2,3,5,235,At Risk
CUST014203,936,1,2476.8,2,1,4,214,Lost Customers
